year,assists,goals,hockeyAssists,completions,throwAttempts,throwaways,stalls,callahansThrown,yardsReceived,yardsThrown,hucksAttempted,hucksCompleted,catches,drops,blocks,callahans,pulls,obPulls,recordedPulls,recordedPullsHangtime,oPointsPlayed,oPointsScored,dPointsPlayed,dPointsScored,secondsPlayed,oOpportunities,oOpportunityScores,dOpportunities,dOpportunityStops,firstName,lastName,id,team
2017,0,1,1,9,11,2,0,0,0,0,0,0,11,0,1,0,0,0,0,0,0,0,40,9,2199,33,8,62,35,David,Shirley,dshirley,windchill
2017,9,13,14,79,83,4,1,0,0,0,0,0,91,4,14,0,0,0,0,0,28,12,172,62,12711,204,74,287,186,Brian,Schoenrock,bschoenro,windchill
2015,17,14,7,148,167,17,0,0,0,0,0,0,152,1,8,0,38,3,34,218181,131,79,141,24,16417,304,103,328,185,Andy,Barnhart,abarnhart,nightwatch
2015,5,12,5,32,36,4,0,0,0,0,0,0,48,1,12,0,0,0,0,0,37,21,130,35,10123,153,56,219,116,Sean,Sears,ssears,hustle
2017,20,5,11,257,281,20,0,0,0,0,0,0,211,0,7,0,1,0,1,7639,135,78,15,5,10222,225,82,145,98,Daniel,Donovan,ddonovan,mechanix
2016,24,26,12,183,206,21,0,0,0,0,0,0,214,6,21,0,1,0,1,5196,130,71,174,48,19256,356,119,389,233,Brian,Schoenrock,bschoenro,windchill
2014,11,23,13,109,119,9,0,0,0,0,0,0,140,1,8,0,0,0,0,0,126,92,24,17,10642,230,108,138,111,Nate,Thibedeau,,
2016,28,24,37,579,625,37,0,0,0,0,0,0,452,2,21,0,3,0,3,13146,259,158,71,24,19372,462,182,338,213,Félix-Antoine,Daigle,fdaigle,royal
2017,1,1,0,4,6,2,0,0,0,0,0,0,7,0,1,0,0,0,0,0,2,1,14,4,893,13,5,21,11,Dan,Rowan,drowan,radicals
2017,0,0,1,8,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,10,7,10,0,1302,14,7,17,5,Stan,Birdsong,sbirdsong,hustle
2017,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,9,3,413,7,3,13,6,Charlie,Schuweiler,cschuweil,windchill
2017,7,8,5,74,85,11,0,0,0,0,0,0,86,0,4,0,0,0,0,0,26,14,183,57,9981,157,71,266,132,Kuo,Hsun Wang,khsunwang,aviators
2016,12,41,15,128,139,10,0,0,0,0,0,0,171,5,8,0,0,0,0,0,181,130,51,29,13041,327,159,212,154,Caleb,Denecour,cdenecour,sol
2016,6,18,9,80,86,3,1,0,0,0,0,0,78,0,3,0,1,1,0,0,24,11,167,64,10725,170,75,258,150,Dana,Granholm,dgranholm,alleycats
2017,9,5,4,51,58,6,0,0,0,0,0,0,56,0,3,0,51,4,24,172383,17,12,55,12,3918,67,24,92,53,Christian,Foster,cfoster,royal
2017,24,14,25,337,350,9,0,0,0,0,0,0,261,1,1,0,0,0,0,0,198,131,17,10,12028,276,141,137,81,Max,Leonard,mleonard,hustle
2017,5,10,10,139,152,9,0,0,0,0,0,0,153,4,9,0,0,0,0,0,170,94,33,8,12578,298,102,217,139,Griffin,Binkley,gbinkley,mechanix
2013,9,2,0,27,30,3,0,0,0,0,0,0,30,2,8,0,1,0,0,0,0,0,73,23,0,0,0,0,0,Jimmy,Robin,,
2017,3,8,1,37,43,6,0,0,0,0,0,0,39,1,4,0,23,4,19,145162,25,12,121,38,7983,129,50,192,106,Dana,Granholm,dgranholm,alleycats
2016,8,14,7,68,73,5,0,0,0,0,0,0,84,3,4,0,0,0,0,0,144,92,51,15,11317,243,107,183,105,Jean-Philippe,Riopel,jriopel,royal
2015,7,15,12,105,112,5,0,0,0,0,0,0,108,4,5,0,0,0,0,0,152,98,151,44,16318,305,141,303,165,Andrew,Carleton,acarleton,cannons
2017,5,4,7,106,114,7,0,0,0,0,0,0,85,0,3,0,0,0,0,0,73,45,31,1,6208,126,46,109,56,Samson,Hoy,shoy,riptide
2013,13,16,0,53,66,13,0,0,0,0,0,0,69,3,16,0,90,11,0,0,53,27,107,40,0,0,0,0,0,Jay,Drescher,,
2017,13,15,20,125,129,2,0,0,0,0,0,0,142,4,2,0,0,0,0,0,126,91,23,14,8184,215,105,130,94,Nicholas,Simonelli,nsimonell,windchill
2017,0,0,1,7,7,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,1,0,20,6,843,16,6,30,15,Brett,Sullivan,bsullivan,windchill
2017,15,2,27,329,356,24,0,1,0,0,0,0,265,3,15,0,37,1,34,197218,132,87,191,43,17428,283,130,331,159,Evan,Boecking,eboecking,hustle
2016,16,9,20,238,253,12,0,0,0,0,0,0,191,3,3,0,4,0,4,24336,136,86,118,35,13198,250,121,236,122,Trevor,Knechtel,tknechtel,riptide
2015,3,0,3,47,48,1,0,0,0,0,0,0,43,0,3,0,0,0,0,0,2,0,74,30,4944,65,30,109,64,Jimmy,Robin,jrobin,union
2016,21,32,20,224,243,14,0,0,0,0,0,0,271,1,8,0,0,0,0,0,266,186,61,25,17964,388,211,221,132,Travis,Catron,tcatron,cannons
2016,1,6,1,10,14,2,0,0,0,0,0,0,20,0,3,0,1,0,1,6969,8,2,88,16,4149,64,18,131,58,Stephen,Ierardi,sierardi,cannons
2016,13,19,6,76,91,12,0,0,0,0,0,0,108,1,6,0,0,0,0,0,150,83,33,9,11944,272,91,195,133,Aaron,Del Real,adelreal,mechanix
2013,5,2,0,102,107,5,0,0,0,0,0,0,85,1,1,0,0,0,0,0,27,12,30,9,0,0,0,0,0,Andrew,Lucarotti,,
2014,18,13,8,175,201,22,0,0,0,0,0,0,169,3,28,0,46,2,37,192337,186,84,118,23,18934,383,107,369,206,Andy,Barnhart,,
2016,2,6,2,22,26,3,0,0,0,0,0,0,30,0,8,1,1,0,0,0,18,7,112,32,6681,118,38,189,102,Daniel,Sluka,dsluka,mechanix
2017,2,1,2,37,40,3,1,0,0,0,0,0,20,0,5,0,10,0,4,22821,24,20,50,7,3596,53,27,72,32,Michael,Hickson,mhickson,cannons
2016,9,0,9,195,220,21,0,0,0,0,0,0,186,0,6,0,30,0,30,181699,80,43,72,25,8553,174,68,167,96,Charlie,Schuweiler,cschuweil,windchill
2015,9,10,7,56,61,5,0,0,0,0,0,0,70,4,5,0,3,0,3,15227,79,40,36,14,6501,156,54,131,77,Liam,Shramko,lshramko,windchill
2015,18,14,29,289,298,9,0,0,0,0,0,0,206,4,7,0,0,0,0,0,61,42,272,121,21549,340,163,436,282,Bill,Everhart,beverhart,radicals
2014,13,10,12,181,218,29,0,0,0,0,0,0,178,3,6,0,3,0,2,14232,158,75,62,16,13808,302,91,254,146,Ben,Murphy,,
2015,15,12,21,296,314,14,0,0,0,0,0,0,251,4,18,0,0,0,0,0,236,153,33,15,14291,363,168,222,133,Raynald,Nemours,rnemours,royal
2013,6,30,0,53,55,2,0,0,0,0,0,0,82,5,29,0,0,0,0,0,38,19,150,57,0,0,0,0,0,Brian,Schoenrock,,
2016,9,6,6,116,135,11,0,0,0,0,0,0,99,3,9,0,7,0,7,38146,76,45,113,27,11353,208,72,235,141,David,Shirley,dshirley,windchill
2017,2,3,3,19,26,4,0,0,0,0,0,0,23,0,3,0,3,0,3,15119,8,2,99,28,5062,74,30,137,67,Ryan,Jarvis,rjarvis,alleycats
2017,1,3,2,10,14,4,0,0,0,0,0,0,14,0,3,0,0,0,0,0,6,5,32,3,2334,34,8,56,32,Carlos,Wolle,cwolle,windchill
2017,1,0,2,19,25,4,0,0,0,0,0,0,12,0,2,0,24,2,0,0,8,2,40,11,3448,51,13,76,43,Philippe,Thivierge,pthivierg,royal
2016,1,2,1,3,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,22,6,746,8,6,24,10,Stan,Birdsong,sbirdsong,hustle
2017,0,2,0,3,4,1,0,0,0,0,0,0,6,0,2,0,0,0,0,0,4,0,59,13,2843,35,13,75,32,Ryan,Archibald,rarchibal,hustle
2015,47,15,30,556,601,37,1,0,0,0,0,0,462,6,10,0,7,2,5,33625,263,167,53,19,19612,440,186,296,188,Blake,Waldron,bwaldron,nightwatch
2016,0,4,0,7,8,1,0,0,0,0,0,0,13,0,1,0,0,0,0,0,5,3,82,25,4146,66,28,116,64,Victor,Bautista,vbautista,sol
2014,29,17,29,278,330,47,0,0,0,0,0,0,271,2,17,0,30,2,28,158302,171,102,156,68,17718,397,170,359,235,William,Vu,,
2017,3,0,4,75,90,12,0,0,0,0,0,0,64,1,4,0,2,0,1,3291,43,17,44,13,5487,109,30,120,72,Ben,Murphy,bmurphy,mechanix
2017,15,10,3,126,154,20,0,0,0,0,0,0,139,3,9,0,7,0,7,28045,67,31,102,25,10315,188,56,223,134,Alex,Champe,achampe,union
2017,15,17,20,253,261,7,0,0,0,0,0,0,267,4,7,0,0,0,0,0,284,213,59,26,19094,400,239,213,133,Travis,Catron,tcatron,cannons
2016,1,4,3,21,23,1,0,0,0,0,0,0,27,1,0,0,0,0,0,0,12,3,88,13,4186,58,16,126,48,Nicholas,Hunter,nhunter,cannons
2016,9,4,4,87,100,12,0,0,0,0,0,0,84,0,3,0,2,0,2,12082,65,50,8,3,3987,98,53,50,39,Brodie,Smith,bsmith,legion
2017,13,1,11,179,224,31,0,0,0,0,0,0,165,1,3,0,5,0,0,0,59,23,70,17,8024,164,40,187,111,Danny,Young,dyoung,mechanix
2015,2,1,0,40,47,4,0,0,0,0,0,0,41,0,2,0,0,0,0,0,21,10,48,8,3568,51,18,80,33,Peter,Yu,pyu,riptide
2016,3,1,3,53,63,10,0,0,0,0,0,0,47,3,1,0,0,0,0,0,36,11,136,21,8678,117,32,217,84,Kyle,Welch,kwelch,nightwatch
2017,4,1,1,63,73,7,0,0,0,0,0,0,51,0,1,0,0,0,0,0,36,20,12,4,3110,81,24,66,46,Dutch,Kirkman,dkirkman,mechanix
2016,10,6,1,55,67,10,0,0,0,0,0,0,57,1,15,0,9,0,6,41893,37,11,171,41,11582,177,51,273,146,Taylor,Goforth,tgoforth,hustle
2015,13,28,15,134,148,11,0,0,0,0,0,0,173,2,6,0,0,0,0,0,206,125,39,12,14585,311,137,206,121,Bryan,Nguyen,bnguyen,aviators
2017,2,3,8,105,109,2,0,0,0,0,0,0,79,0,2,0,0,0,0,0,75,52,84,12,8309,147,64,158,82,Andrew,Carleton,acarleton,cannons
2017,4,8,4,46,61,13,0,0,0,0,0,0,68,6,1,0,4,0,0,0,78,41,36,6,7106,158,47,137,87,Aaron,Del Real,adelreal,mechanix
2017,2,8,2,22,24,2,0,0,0,0,0,0,30,1,3,0,5,0,5,16889,11,7,115,31,6107,89,36,166,86,Victor,Bautista,vbautista,sol
2015,12,26,8,107,121,14,0,0,0,0,0,0,144,6,7,0,0,0,0,0,211,105,32,10,14222,313,115,217,113,Aaron,Del Real,adelreal,mechanix
2016,16,2,12,264,309,40,0,0,0,0,0,0,236,0,6,0,4,0,2,5914,126,65,71,25,12140,271,89,246,153,Danny,Young,dyoung,mechanix
2015,22,2,15,450,487,29,0,0,0,0,0,0,372,2,7,0,0,0,0,0,244,126,15,6,16370,359,132,232,123,Andrew,Lucarotti,alucarott,mechanix
2013,68,4,0,364,397,33,0,0,0,0,0,0,300,1,9,0,21,6,0,0,95,71,85,49,0,0,0,0,0,Brodie,Smith,,
2014,23,9,17,226,245,17,0,0,0,0,0,0,180,1,13,0,3,0,3,18347,90,50,161,51,14363,227,101,277,142,Félix-Antoine,Daigle,,
2015,4,14,5,47,51,4,0,0,0,0,0,0,58,0,5,1,0,0,0,0,20,11,115,34,7453,105,44,175,88,Nicholas,Hunter,nhunter,cannons
2017,4,1,0,22,31,8,0,0,0,0,0,0,27,0,1,0,1,0,0,0,24,11,49,10,4159,81,21,106,57,Jeremy,Kanter,jkanter,mechanix
2013,2,15,0,55,59,4,0,0,0,0,0,0,74,1,7,0,0,0,0,0,27,9,65,23,0,0,0,0,0,David,Ferraro,,
2014,12,25,8,136,148,9,0,0,0,0,0,0,157,4,11,0,0,0,0,0,205,128,74,28,17045,345,156,252,155,Liam,Shramko,,
2017,2,1,1,12,14,2,0,0,0,0,0,0,10,0,3,0,8,0,7,46761,6,2,55,10,2372,27,12,65,23,Taylor,Goforth,tgoforth,hustle
2014,19,15,23,238,252,12,0,0,0,0,0,0,214,1,8,0,0,0,0,0,102,67,199,87,19881,347,152,381,252,Bill,Everhart,,
2017,9,4,3,54,60,5,1,0,0,0,0,0,65,1,2,0,0,0,0,0,74,50,5,2,4973,102,52,50,30,Nate,Thibedeau,nthibedea,radicals
2014,9,5,8,61,73,7,0,0,0,0,0,0,55,2,7,0,5,0,5,6243,19,5,125,48,7999,147,53,215,129,Samson,Hoy,,
2015,15,29,19,162,173,10,0,0,0,0,0,0,192,2,3,0,0,0,0,0,188,131,52,29,13949,294,160,167,118,Travis,Catron,tcatron,cannons
2016,38,18,11,251,278,18,0,0,0,0,0,0,229,2,13,0,12,0,11,76523,183,125,85,37,15873,333,161,244,165,Markham,Shofner,mshofner,breeze
2014,6,2,3,61,63,2,0,0,0,0,0,0,63,0,2,0,2,0,2,8142,8,8,56,22,2785,45,30,69,37,Logan,Weiss,,
2017,0,0,2,2,3,1,0,0,0,0,0,0,2,1,0,0,1,0,1,5392,0,0,16,2,479,8,2,20,8,Stephen,Ierardi,sierardi,cannons
2016,17,11,21,281,302,17,0,0,0,0,0,0,211,0,4,0,2,0,2,11999,183,135,22,14,12378,289,149,154,111,Jadon,Scullion,jscullion,radicals
2016,17,9,28,389,416,20,1,0,0,0,0,0,302,3,6,0,0,0,0,0,246,172,41,24,16501,385,196,222,146,Jon,Neeley,jneeley,breeze
2017,18,6,15,268,305,29,0,0,0,0,0,0,224,2,8,0,7,0,5,29450,136,70,110,28,15149,289,98,289,165,Trevor,Knechtel,tknechtel,riptide
2016,5,20,7,76,82,6,0,0,0,0,0,0,95,1,8,0,1,0,1,6750,91,58,46,13,8637,179,71,143,90,Carlos,Wolle,cwolle,windchill
2016,5,7,11,231,245,12,0,0,0,0,0,0,212,3,17,0,0,0,0,0,99,55,151,44,15370,278,99,321,183,Brett,Sullivan,bsullivan,windchill
2012,5,5,0,32,36,4,0,0,0,0,0,0,41,1,9,0,0,0,0,0,19,14,18,5,0,0,0,0,0,Andy,Barnhart,,
2016,5,8,4,37,43,6,1,0,0,0,0,0,49,2,11,0,0,0,0,0,45,20,84,28,7259,135,48,166,97,David,Ferraro,dferraro,royal
2014,1,3,5,33,39,6,0,0,0,0,0,0,31,0,6,0,6,0,6,36899,4,2,41,25,2810,59,26,72,58,Jadon,Scullion,,
2014,19,5,14,282,322,28,0,0,0,0,0,0,229,3,7,0,0,0,0,0,223,105,32,10,15882,357,115,262,136,Andrew,Lucarotti,,
2017,2,3,1,11,11,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,9,8,12,4,1213,18,12,18,10,Kirk,Nylen,knylen,rush
2015,21,5,19,278,294,11,0,0,0,0,0,0,207,4,2,0,5,1,3,19249,175,136,67,33,14644,327,169,216,159,Jadon,Scullion,jscullion,radicals
2015,2,2,0,15,17,1,0,0,0,0,0,0,17,0,3,0,0,0,0,0,1,1,72,21,3755,47,22,95,48,Brandon,Thomas,bthomas,thunderbirds
2017,9,4,9,382,409,23,1,0,0,0,0,0,306,2,3,0,0,0,0,0,160,103,20,9,10960,264,112,167,113,Austin,Lien,alien,windchill
2014,19,20,15,111,113,2,0,0,0,0,0,0,123,5,26,0,0,0,0,0,75,49,231,75,17636,271,124,357,205,Brian,Schoenrock,,
2015,1,5,2,45,47,1,0,0,0,0,0,0,51,2,3,0,0,0,0,0,38,17,80,23,7451,136,40,166,98,Brett,Sullivan,bsullivan,windchill
2015,20,9,8,118,129,9,0,0,0,0,0,0,124,2,4,0,16,1,13,67470,44,29,135,52,9557,166,81,215,125,Ben,Breault,bbreault,hustle
2016,33,7,26,404,459,47,0,0,0,0,0,0,338,1,6,0,12,0,9,39583,180,100,45,18,13811,335,118,243,164,Daniel,Donovan,ddonovan,mechanix
2016,44,1,21,326,364,35,0,0,0,0,0,0,302,1,20,0,47,6,39,226482,145,89,133,38,15495,291,127,284,156,William,Vu,wvu,riptide
2016,22,10,12,181,213,27,0,0,0,0,0,0,181,5,11,0,15,0,8,44585,77,36,132,36,12894,229,72,278,160,Alex,Champe,achampe,union
2015,13,35,6,65,73,7,0,0,0,0,0,0,103,5,10,0,0,0,0,0,179,114,53,19,13351,311,133,223,139,Jean-Philippe,Riopel,jriopel,royal
2016,4,9,1,42,51,6,0,0,0,0,0,0,41,1,5,0,2,0,2,7030,41,29,71,30,5551,135,59,143,97,Michael,Hays,mhays,sol
2016,11,19,7,96,104,7,0,0,0,0,0,0,105,1,3,0,2,0,2,13502,89,65,58,26,8392,178,91,144,92,Rumi,Tejpar,rtejpar,riptide
2016,11,19,7,96,104,7,0,0,0,0,0,0,105,1,3,0,2,0,2,13502,89,65,58,26,8392,178,91,144,92,Rumi,Tejpar,rtejpar,rush
2017,2,2,12,85,89,4,0,0,0,0,0,0,78,1,4,0,0,0,0,0,84,60,32,14,6848,141,74,95,57,Raynald,Nemours,rnemours,royal
2017,18,14,7,98,134,29,1,0,0,0,0,0,119,1,23,0,202,12,180,1023455,51,19,215,81,16918,282,99,376,248,Jay,Drescher,jdrescher,windchill
2015,20,51,22,153,166,7,0,0,0,0,0,0,198,2,20,0,0,0,0,0,154,89,129,45,18185,375,133,343,224,Brian,Schoenrock,bschoenro,windchill
2017,4,3,4,74,81,6,0,0,0,0,0,0,49,0,2,0,0,0,0,0,44,26,18,7,3623,83,33,62,41,Kristopher,Coley,kcoley,mechanix
2017,3,6,3,32,34,1,0,0,0,0,0,0,40,1,2,0,1,0,0,0,33,19,123,33,8670,146,52,213,114,Jean-Philippe,Riopel,jriopel,royal
2017,16,6,17,192,223,23,1,0,0,0,0,0,152,1,7,0,4,0,4,14285,39,16,259,96,17168,302,111,436,272,Danny,Collom,dcollom,windchill
2017,12,5,2,82,95,11,0,0,0,0,0,0,76,5,4,0,5,0,1,6958,56,32,30,10,6502,142,42,129,91,Erik,Lindberg,elindberg,mechanix
2016,6,5,1,19,22,3,0,0,0,0,0,0,28,0,4,0,0,0,0,0,24,5,165,33,9184,131,37,247,115,Ryan,Archibald,rarchibal,hustle
2016,5,11,3,59,64,4,0,0,0,0,0,0,73,0,4,0,0,0,0,0,47,34,135,49,10664,167,82,216,125,John,Agan,jagan,breeze
2016,30,22,28,450,479,25,1,0,0,0,0,0,383,2,5,0,1,0,1,9256,276,180,27,17,17257,385,195,203,118,Max,Leonard,mleonard,hustle
2017,1,7,0,18,25,6,0,0,0,0,0,0,29,0,3,0,13,0,0,0,30,14,50,11,4714,89,25,106,59,Bobby,Moyer,bmoyer,mechanix
2017,1,0,4,42,48,5,1,0,0,0,0,0,45,0,2,0,0,0,0,0,14,7,39,11,3086,52,18,69,39,Jeff,Brauning,jbrauning,mechanix
2017,33,8,23,356,401,37,0,0,0,0,0,0,299,5,2,0,31,3,23,133933,236,131,56,8,14459,339,139,240,120,Blake,Waldron,bwaldron,nightwatch
2015,16,11,15,275,294,16,1,0,0,0,0,0,229,1,11,0,3,0,3,12439,125,77,108,39,15018,306,115,286,183,Jacob,Lien,jlien,windchill
2017,1,0,0,4,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,1,6,0,618,10,1,14,6,Daniel,Lee,dlee,mechanix
2015,26,14,29,337,374,28,0,0,0,0,0,0,344,5,14,0,0,0,0,0,192,111,108,44,18732,405,154,337,216,Danny,Collom,dcollom,windchill
2015,9,5,18,466,500,23,0,0,0,0,0,0,418,1,8,0,2,0,2,7592,202,113,38,12,15842,355,124,252,154,Austin,Lien,alien,windchill
2014,6,6,5,26,30,4,0,0,0,0,0,0,29,2,5,0,1,0,1,1644,16,5,113,37,5101,110,42,176,96,Ted,Chu,,
2014,23,32,24,240,275,30,1,0,0,0,0,0,270,4,13,0,28,1,22,125983,165,91,86,37,15563,317,128,259,156,Tim,Tsang,,
2017,3,3,2,13,14,1,0,0,0,0,0,0,19,0,1,0,0,0,0,0,5,1,58,18,3311,58,19,93,57,Brian,Rathunde,brathunde,union
2013,18,38,0,182,197,15,0,0,0,0,0,0,236,5,6,0,0,0,0,0,145,109,80,48,0,0,0,0,0,Nate,Thibedeau,,
2012,43,13,0,193,214,21,0,0,0,0,0,0,227,11,6,0,0,0,0,0,110,74,85,28,0,0,0,0,0,Andrew,Lucarotti,,
2016,7,6,8,182,193,11,0,0,0,0,0,0,141,0,6,0,0,0,0,0,115,69,19,4,8327,191,73,129,81,Andrew,Lucarotti,alucarott,mechanix
2016,12,15,8,90,93,3,0,0,0,0,0,0,104,1,2,0,3,0,3,17573,101,67,34,11,6869,165,78,117,64,Liam,Shramko,lshramko,windchill
2016,4,7,6,40,47,6,1,0,0,0,0,0,55,3,6,0,14,2,12,69701,77,41,68,11,8247,145,52,155,70,Andy,Barnhart,abarnhart,nightwatch
2016,4,2,7,71,83,8,0,0,0,0,0,0,59,2,6,0,31,1,16,170954,53,25,95,30,9740,160,55,194,110,Philippe,Thivierge,pthivierg,royal
2015,17,25,13,120,133,10,0,0,0,0,0,0,153,0,9,0,0,0,0,0,169,105,27,16,12483,279,121,174,113,David,Boylan-Kolchin,dboylanko,breeze
2016,10,2,5,257,272,12,0,0,0,0,0,0,210,2,4,0,0,0,0,0,107,62,48,14,10229,213,76,176,109,Austin,Lien,alien,windchill
2016,11,3,15,183,206,19,0,0,0,0,0,0,164,1,6,0,1,0,1,8430,88,60,75,18,9937,181,78,174,102,Peter,Yu,pyu,riptide
2015,3,4,1,12,15,3,0,0,0,0,0,0,20,1,5,0,0,0,0,0,2,0,48,19,3582,46,19,72,46,Brian,Rathunde,brathunde,union
2017,13,57,30,199,210,7,0,0,0,0,0,0,263,5,4,0,0,0,0,0,262,173,32,20,16817,413,193,242,161,Caleb,Denecour,cdenecour,sol
2017,13,57,30,199,210,7,0,0,0,0,0,0,263,5,4,0,0,0,0,0,262,173,32,20,16817,413,193,242,161,Caleb,Denecour,cdenecour,windchill
2017,6,7,4,80,90,7,0,0,0,0,0,0,78,2,4,0,2,0,2,12812,111,59,110,19,11509,222,78,248,118,Yi-Min,Lin,ylin,riptide
2017,1,3,2,15,22,7,0,0,0,0,0,0,25,2,0,0,2,0,2,18892,32,17,15,2,3124,65,19,61,33,Andy,Barnhart,abarnhart,nightwatch
2015,12,19,13,126,134,4,1,0,0,0,0,0,151,5,11,0,0,0,0,0,125,68,88,30,13259,275,98,247,153,Carlos,Wolle,cwolle,windchill
2012,41,8,0,144,168,24,0,0,0,0,0,0,176,8,7,0,0,0,0,0,52,36,82,36,0,0,0,0,0,Brodie,Smith,,
2014,14,40,15,177,194,16,0,0,0,0,0,0,229,8,16,0,0,0,0,0,199,112,46,15,16288,347,127,257,156,David,Ferraro,,
2017,2,13,2,11,12,0,0,0,0,0,0,0,25,0,5,0,0,0,0,0,25,12,141,25,9517,109,37,204,87,Sean,Sears,ssears,hustle
2017,34,5,14,296,351,44,0,0,0,0,0,0,282,2,13,0,60,6,47,271548,141,76,125,33,16700,304,109,307,171,William,Vu,wvu,riptide
2014,5,13,7,73,81,6,0,0,0,0,0,0,83,1,16,0,34,1,26,143017,36,22,148,55,10831,169,77,233,135,Philippe,Thivierge,,
2016,3,15,6,61,67,4,0,0,0,0,0,0,81,3,10,0,0,0,0,0,114,82,128,29,13472,218,111,227,113,CJ,Clarke,cclarke,cannons
2017,32,7,10,267,294,23,0,0,0,0,0,0,233,2,10,0,0,0,0,0,135,70,106,23,14573,264,93,271,140,Peter,Yu,pyu,riptide
2017,8,19,6,65,72,7,0,0,0,0,0,0,83,1,10,0,0,0,0,0,80,46,179,43,14539,244,88,325,173,Michael,Hays,mhays,sol
2013,15,19,0,164,171,7,0,0,0,0,0,0,180,4,21,1,4,0,0,0,135,74,112,22,0,0,0,0,0,Liam,Shramko,,
2017,0,0,0,3,3,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0,1,0,20,2,747,12,2,28,17,CJ,Clarke,cclarke,cannons
2017,8,7,11,149,163,12,0,0,0,0,0,0,108,1,3,0,19,1,17,110447,91,55,68,19,10374,174,74,160,92,Jadon,Scullion,jscullion,radicals
2016,9,4,14,199,218,15,1,0,0,0,0,0,182,0,7,0,3,0,2,13910,80,52,88,22,9257,178,72,184,102,Evan,Boecking,eboecking,hustle
2016,12,18,6,66,69,2,0,0,0,0,0,0,83,0,3,0,0,0,0,0,106,87,11,5,6314,162,92,79,56,Nate,Thibedeau,nthibedea,radicals
2016,3,5,4,57,77,18,0,0,0,0,0,0,61,4,11,0,15,0,11,49005,45,18,149,33,10684,204,50,285,171,Brandon,Thomas,bthomas,mechanix
2017,0,1,1,1,2,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7,4,411,9,4,12,9,Liam,Shramko,lshramko,windchill
2017,13,5,8,209,238,28,0,0,0,0,0,0,198,5,0,0,0,0,0,0,113,54,55,10,10322,237,64,215,125,Cory,Green,cgreen,mechanix
2017,0,0,0,2,5,2,0,0,0,0,0,0,4,1,1,0,0,0,0,0,6,1,38,4,1415,38,5,68,33,Daniel,Sluka,dsluka,mechanix
2017,3,0,3,44,48,4,0,0,0,0,0,0,42,0,4,0,1,0,1,1466,10,7,76,22,4006,66,27,113,59,Johnny,Frohlichstein,jfrohlich,sol
2017,12,7,12,253,280,22,0,0,0,0,0,0,223,0,13,0,29,3,26,151945,110,66,154,38,15157,268,102,307,167,Jason,Best,jbest1,sol
2017,9,17,6,60,65,5,1,0,0,0,0,0,81,2,10,0,21,1,19,110941,28,16,142,46,9817,140,62,215,117,Brian,Marshall,bmarshall,breeze
2016,16,21,14,203,209,6,0,0,0,0,0,0,159,4,5,0,0,0,0,0,274,187,73,23,17132,409,210,256,143,Andrew,Carleton,acarleton,cannons
2017,1,1,2,28,29,1,0,0,0,0,0,0,14,0,2,0,0,0,0,0,6,1,36,15,2514,38,16,57,33,Jacob,Lien,jlien,windchill
2017,3,1,2,32,37,5,0,0,0,0,0,0,28,1,1,0,0,0,0,0,8,1,55,13,3026,49,14,89,45,Gary,Grant,ggrant,mechanix
2015,10,22,12,205,230,23,0,0,0,0,0,0,215,6,14,0,0,0,0,0,153,82,66,18,14351,307,99,260,155,David,Shirley,dshirley,windchill
2016,3,1,6,130,142,12,0,0,0,0,0,0,106,0,4,0,1,0,1,1065,108,47,30,11,7301,153,58,119,48,Bobby,Moyer,bmoyer,mechanix
2014,13,19,10,86,91,3,0,0,0,0,0,0,103,1,12,0,0,0,0,0,61,45,154,63,11980,204,108,240,149,David,Shirley,,
2015,11,10,7,42,46,3,0,0,0,0,0,0,53,1,8,0,0,0,0,0,24,10,188,60,11926,174,70,282,152,Ryan,Archibald,rarchibal,hustle
2014,4,0,1,27,28,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,15,10,3,0,1163,20,10,13,6,Brodie,Smith,,
2015,3,4,3,66,73,6,0,0,0,0,0,0,59,0,2,0,10,1,9,52059,60,23,50,10,6572,131,33,141,76,Ben,Murphy,bmurphy,mechanix
2017,5,0,3,45,48,3,0,0,0,0,0,0,39,1,1,0,1,1,0,0,24,11,42,8,4052,74,19,96,53,Andrew,Tang,atang,mechanix
2015,14,11,10,132,142,9,0,0,0,0,0,0,96,1,13,0,1,0,1,1039,52,31,144,44,12739,206,74,270,167,Félix-Antoine,Daigle,fdaigle,royal
2016,1,1,0,6,7,0,0,0,0,0,0,0,7,0,1,0,0,0,0,0,2,1,33,8,1349,17,9,40,15,Ryan,Jarvis,rjarvis,alleycats
2017,11,0,14,199,224,23,1,0,0,0,0,0,190,5,2,0,23,1,22,115758,74,48,120,29,12139,209,76,243,142,Trent,Kuhl,tkuhl,union
